Tmix,s	Tmix,days	Voltage,V	Power,W	Heat,J	Power/SCM,W/g	Heat/SCM,J/g
18295	0.2117476851851852	0.007326000000000001	0.08732000000000001	3755.0	0.001148724802851259	49.39832380561703
18355	0.2124421296296296	0.007298000000000001	0.08699	3760.0	0.001144383538708555	49.46410053505194
18415	0.2131365740740741	0.00727	0.08665	3765.0	0.001139910721106982	49.52987726448685
18475	0.2138310185185185	0.007241	0.08631	3770.0	0.001135437903505408	49.59565399392176
18535	0.214525462962963	0.007213	0.08598	3776.0	0.001131096639362704	49.67458606924365
18595	0.2152199074074074	0.007185	0.08564	3781.0	0.00112662382176113	49.74036279867856
18655	0.2159143518518518	0.007157999999999999	0.08532000000000001	3786.0	0.001122414111077296	49.80613952811347
18715	0.2166087962962963	0.007129000000000001	0.08498	3791.0	0.001117941293475722	49.87191625754838
18775	0.2173032407407407	0.007101000000000001	0.08463999999999999	3796.0	0.001113468475874148	49.93769298698329
18835	0.2179976851851852	0.007073	0.08431	3801.0	0.001109127211731444	50.0034697164182
18895	0.2186921296296296	0.007045	0.08398	3806.0	0.00110478594758874	50.06924644585311
18955	0.2193865740740741	0.007018000000000001	0.08366	3811.0	0.001100576236904906	50.13502317528802
19015	0.2200810185185185	0.006989	0.08332	3816.0	0.001096103419303332	50.20079990472293
19075	0.220775462962963	0.006962	0.08299	3821.0	0.001091762155160628	50.26657663415784
19135	0.2214699074074074	0.006934	0.08266	3826.0	0.001087420891017924	50.33235336359274
19195	0.2221643518518518	0.006906	0.08233	3831.0	0.00108307962687522	50.39813009302765
19255	0.2228587962962963	0.006879000000000001	0.08201	3836.0	0.001078869916191385	50.46390682246256
19315	0.2235532407407407	0.006851	0.08167999999999999	3841.0	0.001074528652048681	50.52968355189748
19375	0.2242476851851852	0.006823999999999999	0.08135	3846.0	0.001070187387905978	50.59546028133239
19435	0.2249421296296296	0.006795999999999999	0.08102999999999999	3851.0	0.001065977677222143	50.66123701076729
19495	0.2256365740740741	0.006769	0.08071	3856.0	0.001061767966538309	50.7270137402022
19555	0.2263310185185185	0.006742000000000001	0.08039	3860.0	0.001057558255854475	50.77963512375013
19615	0.227025462962963	0.006715	0.08006	3865.0	0.001053216991711771	50.84541185318504
19675	0.2277199074074074	0.006688	0.07973999999999999	3870.0	0.001049007281027937	50.91118858261995
19735	0.2284143518518519	0.006661	0.07942	3875.0	0.001044797570344103	50.97696531205486
19795	0.2291087962962963	0.006634999999999999	0.07911	3880.0	0.001040719413119138	51.04274204148977
19855	0.2298032407407407	0.006608	0.07879	3884.0	0.001036509702435304	51.0953634250377
19915	0.2304976851851852	0.006581999999999999	0.07848	3889.0	0.001032431545210339	51.1611401544726
19975	0.2311921296296296	0.006555	0.07817	3894.0	0.001028353387985375	51.22691688390751
20035	0.2318865740740741	0.006529999999999999	0.07786	3898.0	0.001024275230760411	51.27953826745544
20095	0.2325810185185185	0.006504	0.07756	3903.0	0.001020328626994316	51.34531499689035
20155	0.233275462962963	0.006478	0.07725	3908.0	0.001016250469769352	51.41109172632526
20215	0.2339699074074074	0.006453	0.07694	3912.0	0.001012172312544387	51.46371310987319
20275	0.2346643518518519	0.006428	0.07665	3917.0	0.001008357262237162	51.5294898393081
20335	0.2353587962962963	0.006403	0.07635	3922.0	0.001004410658471068	51.59526656874301
20395	0.2360532407407407	0.006378	0.07606	3926.0	0.001000595608163843	51.64788795229094
20455	0.2367476851851852	0.006353	0.07577	3931.0	0.0009967805578566186	51.71366468172585
20515	0.2374421296296296	0.006329	0.07547000000000001	3935.0	0.000992833954090524	51.76628606527377
20575	0.2381365740740741	0.006305	0.0752	3940.0	0.0009892820107010388	51.83206279470868
20635	0.2388310185185185	0.006282	0.07492	3944.0	0.0009855985138526838	51.88468417825661
20695	0.239525462962963	0.006257	0.07463	3949.0	0.0009817834635454591	51.95046090769152
20755	0.2402199074074074	0.006235	0.07436	3953.0	0.000978231520155974	52.00308229123944
20815	0.2409143518518519	0.006212	0.07409	3958.0	0.000974679576766489	52.06885902067436
20875	0.2416087962962963	0.006189	0.07382000000000001	3962.0	0.000971127633377004	52.12148040422228
20935	0.2423032407407407	0.006167	0.07356	3966.0	0.0009677072434463885	52.17410178777021
20995	0.2429976851851852	0.006145	0.07329	3971.0	0.0009641553000569033	52.23987851720512
21055	0.2436921296296296	0.006123	0.07303	3975.0	0.0009607349101262881	52.29249990075305
21115	0.2443865740740741	0.006102000000000001	0.07278	3980.0	0.0009574460736545426	52.35827663018796
21175	0.2450810185185185	0.006081	0.07253	3984.0	0.0009541572371827971	52.41089801373589
21235	0.245775462962963	0.00606	0.07228	3988.0	0.0009508684007110516	52.46351939728381
21295	0.2464699074074074	0.006039	0.07203999999999999	3993.0	0.0009477111176981759	52.52929612671873
21355	0.2471643518518518	0.006019	0.0718	3997.0	0.0009445538346853004	52.58191751026665
21415	0.2478587962962963	0.006	0.07156	4001.0	0.0009413965516724247	52.63453889381458
21475	0.2485532407407407	0.005979	0.07132000000000001	4006.0	0.0009382392686595491	52.70031562324949
21535	0.2492476851851852	0.00596	0.07109	4010.0	0.0009352135391055433	52.75293700679742
21595	0.2499421296296296	0.00594	0.07085	4014.0	0.0009320562560926675	52.80555839034535
21655	0.2506365740740741	0.005921	0.07064	4018.0	0.0009292936334564012	52.85817977389327
21715	0.2513310185185185	0.005902	0.07041	4023.0	0.0009262679039023956	52.92395650332818
21775	0.252025462962963	0.005884	0.07019	4027.0	0.0009233737278072596	52.97657788687611
21835	0.2527199074074074	0.005866	0.06998	4031.0	0.0009206111051709933	53.02919927042404
21895	0.2534143518518518	0.005848	0.06977	4035.0	0.0009178484825347271	53.08182065397196
21955	0.2541087962962963	0.005831	0.06956	4039.0	0.0009150858598984609	53.13444203751989
22015	0.2548032407407407	0.005813	0.06935	4044.0	0.0009123232372621946	53.2002187669548
22075	0.2554976851851852	0.005797	0.06915	4048.0	0.0009096921680847984	53.25284015050273
22135	0.2561921296296296	0.005779	0.06895	4052.0	0.0009070610989074019	53.30546153405066
22195	0.2568865740740741	0.005763	0.06876	4056.0	0.0009045615831888755	53.35808291759858
22255	0.2575810185185185	0.005746	0.06856	4060.0	0.000901930514011479	53.41070430114651
22315	0.2582754629629629	0.005731	0.06837	4064.0	0.0008994309982929524	53.46332568469444
22375	0.2589699074074074	0.005715	0.06819	4068.0	0.0008970630360332957	53.51594706824237
22435	0.2596643518518518	0.0057	0.068	4072.0	0.0008945635203147692	53.56856845179029
22495	0.2603587962962963	0.005684000000000001	0.06782	4076.0	0.0008921955580551125	53.62118983533822
22555	0.2610532407407408	0.005669	0.06763	4081.0	0.0008896960423365858	53.68696656477313
22615	0.2617476851851852	0.005654	0.06746	4085.0	0.000887459633535799	53.73958794832106
22675	0.2624421296296297	0.005639	0.06727999999999999	4089.0	0.000885091671276142	53.79220933186899
22735	0.2631365740740741	0.005624000000000001	0.06711	4093.0	0.0008828552624753552	53.84483071541691
22795	0.2638310185185185	0.00561	0.06694	4097.0	0.0008806188536745683	53.89745209896484
22855	0.264525462962963	0.005596	0.06677000000000001	4101.0	0.0008783824448737815	53.95007348251277
22915	0.2652199074074074	0.005581	0.0666	4105.0	0.0008761460360729946	54.00269486606069
22975	0.2659143518518519	0.005568	0.06642999999999999	4109.0	0.0008739096272722075	54.05531624960862
23035	0.2666087962962963	0.005554	0.06627000000000001	4113.0	0.0008718047719302906	54.10793763315655
23095	0.2673032407407407	0.00554	0.0661	4117.0	0.0008695683631295036	54.16055901670448
23155	0.2679976851851852	0.005527000000000001	0.06595	4121.0	0.0008675950612464562	54.2131804002524
23215	0.2686921296296296	0.005514	0.06579	4125.0	0.0008654902059045392	54.26580178380033
23275	0.2693865740740741	0.0055	0.06563	4128.0	0.0008633853505626219	54.30526782146128
23335	0.2700810185185185	0.005487	0.06548	4132.0	0.0008614120486795747	54.35788920500921
23395	0.270775462962963	0.005473	0.06531	4136.0	0.000859175639878788	54.41051058855714
23455	0.2714699074074074	0.005461	0.06517	4140.0	0.0008573338914546105	54.46313197210506
23515	0.2721643518518518	0.005448	0.06501	4144.0	0.0008552290361126932	54.51575335565299
23575	0.2728587962962963	0.005435	0.06486	4148.0	0.000853255734229646	54.56837473920092
23635	0.2735532407407407	0.005423	0.06471	4152.0	0.0008512824323465987	54.62099612274884
23695	0.2742476851851852	0.00541	0.06456	4156.0	0.0008493091304635514	54.67361750629677
23755	0.2749421296296296	0.005398	0.06442	4160.0	0.0008474673820393741	54.7262388898447
23815	0.275636574074074	0.005385	0.06427000000000001	4164.0	0.0008454940801563268	54.77886027339263
23875	0.2763310185185185	0.005372999999999999	0.06412999999999999	4167.0	0.0008436523317321491	54.81832631105357
23935	0.277025462962963	0.005362	0.06398999999999999	4171.0	0.0008418105833079716	54.8709476946015
23995	0.2777199074074074	0.005349	0.06384	4175.0	0.0008398372814249243	54.92356907814943
24055	0.2784143518518519	0.005337	0.0637	4179.0	0.0008379955330007471	54.97619046169736
24115	0.2791087962962963	0.005326	0.06356	4183.0	0.0008361537845765696	55.02881184524529
24175	0.2798032407407408	0.005314	0.06342	4187.0	0.0008343120361523921	55.08143322879321
24235	0.2804976851851852	0.005302	0.06327999999999999	4190.0	0.0008324702877282144	55.12089926645416
24295	0.2811921296296296	0.00529	0.06314	4194.0	0.0008306285393040371	55.17352065000208
24355	0.2818865740740741	0.005279	0.06301	4198.0	0.0008289183443387294	55.22614203355001
24415	0.2825810185185185	0.005268	0.06287000000000001	4202.0	0.0008270765959145521	55.27876341709794
24475	0.283275462962963	0.005257	0.06274	4205.0	0.0008253664009492444	55.31822945475889
24535	0.2839699074074074	0.005245000000000001	0.06261	4209.0	0.0008236562059839367	55.37085083830681
24595	0.2846643518518518	0.005234	0.06247999999999999	4213.0	0.000821946011018629	55.42347222185474
24655	0.2853587962962963	0.005222999999999999	0.06234	4217.0	0.0008201042625944516	55.47609360540267
24715	0.2860532407407407	0.005212	0.06221	4220.0	0.000818394067629144	55.51555964306361
24775	0.2867476851851852	0.005201	0.06208	4224.0	0.0008166838726638363	55.56818102661154
24835	0.2874421296296296	0.00519	0.06195	4228.0	0.0008149736776985287	55.62080241015947
24895	0.2881365740740741	0.005179	0.06182000000000001	4232.0	0.0008132634827332211	55.6734237937074
24955	0.2888310185185185	0.005168	0.06168999999999999	4235.0	0.0008115532877679132	55.71288983136834
25015	0.2895254629629629	0.005157	0.06156	4239.0	0.0008098430928026057	55.76551121491627
25075	0.2902199074074074	0.005147	0.06143999999999999	4243.0	0.0008082644512961678	55.8181325984642
25135	0.2909143518518518	0.005136	0.06131	4246.0	0.0008065542563308603	55.85759863612515
25195	0.2916087962962963	0.005125	0.06117	4250.0	0.0008047125079066828	55.91022001967307
25255	0.2923032407407408	0.005113	0.06104	4254.0	0.0008030023129413751	55.962841403221
25315	0.2929976851851852	0.005103	0.06092	4257.0	0.0008014236714349373	56.00230744088194
25375	0.2936921296296297	0.005092	0.06079	4261.0	0.0007997134764696296	56.05492882442987
25435	0.2943865740740741	0.005081	0.06065	4265.0	0.0007978717280454522	56.1075502079778
25495	0.2950810185185185	0.00507	0.06052	4268.0	0.0007961615330801446	56.14701624563875
25555	0.295775462962963	0.005059	0.06039	4272.0	0.0007944513381148369	56.19963762918668
25615	0.2964699074074074	0.005047	0.06026	4276.0	0.0007927411431495292	56.2522590127346
25675	0.2971643518518519	0.005037	0.06014	4279.0	0.0007911625016430914	56.29172505039555
25735	0.2978587962962963	0.005026	0.06001	4283.0	0.0007894523066777838	56.34434643394347
25795	0.2985532407407407	0.005014999999999999	0.05988	4286.0	0.0007877421117124761	56.38381247160442
25855	0.2992476851851852	0.005005	0.05975	4290.0	0.0007860319167471685	56.43643385515234
25915	0.2999421296296296	0.004994	0.05962000000000001	4294.0	0.0007843217217818609	56.48905523870027
25975	0.3006365740740741	0.004983	0.05948999999999999	4297.0	0.0007826115268165531	56.52852127636122
26035	0.3013310185185185	0.004972	0.05936	4301.0	0.0007809013318512456	56.58114265990915
26095	0.302025462962963	0.004961	0.05924	4304.0	0.0007793226903448077	56.62060869757009
26155	0.3027199074074074	0.00495	0.05911	4308.0	0.0007776124953795001	56.67323008111802
26215	0.3034143518518518	0.004939	0.05898	4311.0	0.0007759023004141924	56.71269611877896
26275	0.3041087962962963	0.004929	0.05886	4315.0	0.0007743236589077546	56.76531750232689
26335	0.3048032407407407	0.004918	0.05872	4318.0	0.0007724819104835771	56.80478353998784
26395	0.3054976851851852	0.004908	0.05861	4322.0	0.0007710348224360091	56.85740492353577
26455	0.3061921296296296	0.004897	0.05848	4325.0	0.0007693246274707014	56.89687096119671
26515	0.306886574074074	0.004887	0.05835	4329.0	0.0007676144325053938	56.94949234474464
26575	0.3075810185185185	0.004876	0.05823	4332.0	0.000766035790998956	56.98895838240558
26635	0.308275462962963	0.004866	0.0581	4336.0	0.0007643255960336484	57.04157976595351
26695	0.3089699074074074	0.004855	0.05797000000000001	4339.0	0.0007626154010683408	57.08104580361446
26755	0.3096643518518519	0.004845	0.05785	4343.0	0.0007610367595619028	57.13366718716239
26815	0.3103587962962963	0.004835	0.05773	4346.0	0.000759458118055465	57.17313322482333
26875	0.3110532407407408	0.004824	0.05761	4350.0	0.0007578794765490273	57.22575460837126
26935	0.3117476851851852	0.004814	0.05749	4353.0	0.0007563008350425893	57.2652206460322
26995	0.3124421296296296	0.004803	0.05736	4357.0	0.0007545906400772817	57.31784202958013
27055	0.3131365740740741	0.004793	0.05724	4360.0	0.0007530119985708439	57.35730806724108
27115	0.3138310185185185	0.004783	0.05712	4364.0	0.0007514333570644062	57.40992945078901
27175	0.314525462962963	0.004772999999999999	0.057	4367.0	0.0007498547155579682	57.44939548844995
27235	0.3152199074074074	0.004763	0.05687999999999999	4370.0	0.0007482760740515303	57.4888615261109
27295	0.3159143518518518	0.004753	0.05676	4374.0	0.0007466974325450927	57.54148290965882
27355	0.3166087962962963	0.004743	0.05664	4377.0	0.0007451187910386547	57.58094894731978
27415	0.3173032407407407	0.004733	0.05652000000000001	4381.0	0.000743540149532217	57.6335703308677
27475	0.3179976851851852	0.004723	0.05641	4384.0	0.000742093061484649	57.67303636852865
27535	0.3186921296296296	0.004712	0.05628	4387.0	0.0007403828665193412	57.71250240618959
27595	0.3193865740740741	0.004702	0.05616	4391.0	0.0007388042250129035	57.76512378973752
27655	0.3200810185185185	0.004692	0.05604	4394.0	0.0007372255835064656	57.80458982739847
27715	0.3207754629629629	0.004682	0.05592	4397.0	0.0007356469420000279	57.84405586505941
27775	0.3214699074074074	0.004672	0.0558	4401.0	0.00073406830049359	57.89667724860734
27835	0.3221643518518518	0.004661999999999999	0.05567999999999999	4404.0	0.0007324896589871521	57.93614328626828
27895	0.3228587962962963	0.004652	0.05557	4408.0	0.0007310425709395841	57.98876466981621
27955	0.3235532407407408	0.004642	0.05545	4411.0	0.0007294639294331463	58.02823070747716
28015	0.3242476851851852	0.004633	0.05533	4414.0	0.0007278852879267085	58.0676967451381
28075	0.3249421296296297	0.004623	0.05522000000000001	4417.0	0.0007264381998791405	58.10716278279905
28135	0.3256365740740741	0.004614	0.05511	4421.0	0.0007249911118315725	58.15978416634697
28195	0.3263310185185185	0.004604	0.05499	4424.0	0.0007234124703251346	58.19925020400792
28255	0.327025462962963	0.004594	0.05487	4427.0	0.0007218338288186968	58.23871624166887
28315	0.3277199074074074	0.004584	0.05476	4431.0	0.0007203867407711288	58.2913376252168
28375	0.3284143518518519	0.004575	0.05465	4434.0	0.0007189396527235608	58.33080366287774
28435	0.3291087962962963	0.004566	0.05454	4437.0	0.0007174925646759927	58.37026970053869
28495	0.3298032407407407	0.004556	0.05442999999999999	4441.0	0.0007160454766284247	58.42289108408661
28555	0.3304976851851852	0.004547	0.05432000000000001	4444.0	0.0007145983885808568	58.46235712174756
28615	0.3311921296296296	0.004538	0.05421	4447.0	0.0007131513005332888	58.5018231594085
28675	0.3318865740740741	0.004529	0.0541	4450.0	0.0007117042124857208	58.54128919706945
28735	0.3325810185185185	0.004520000000000001	0.05399	4454.0	0.0007102571244381527	58.59391058061738
28795	0.333275462962963	0.00451	0.05388	4457.0	0.0007088100363905847	58.63337661827833
28855	0.3339699074074074	0.004501	0.05377000000000001	4460.0	0.0007073629483430168	58.67284265593927
28915	0.3346643518518518	0.004492	0.05366	4463.0	0.0007059158602954487	58.71230869360021
28975	0.3353587962962963	0.004483	0.05355	4466.0	0.0007044687722478807	58.75177473126116
29035	0.3360532407407407	0.004474000000000001	0.05345	4470.0	0.0007031532376591825	58.80439611480909
29095	0.3367476851851852	0.004465	0.05334	4473.0	0.0007017061496116145	58.84386215247004
29155	0.3374421296296296	0.004456	0.05324	4476.0	0.0007003906150229162	58.88332819013098
29215	0.338136574074074	0.004447	0.05313	4479.0	0.0006989435269753483	58.92279422779193
29275	0.3388310185185185	0.004439	0.05302999999999999	4482.0	0.00069762799238665	58.96226026545287
29335	0.339525462962963	0.004431	0.05293	4486.0	0.0006963124577979519	59.0148816490008
29395	0.3402199074074074	0.004421	0.05282000000000001	4489.0	0.000694865369750384	59.05434768666174
29455	0.3409143518518519	0.004412	0.05272	4492.0	0.0006935498351616858	59.09381372432269
29515	0.3416087962962963	0.004403	0.05261	4495.0	0.0006921027471141177	59.13327976198364
29575	0.3423032407407408	0.004395	0.05251	4498.0	0.0006907872125254196	59.17274579964458
29635	0.3429976851851852	0.004385	0.0524	4501.0	0.0006893401244778515	59.21221183730553
29695	0.3436921296296296	0.004376	0.05229	4505.0	0.0006878930364302835	59.26483322085345
29755	0.3443865740740741	0.004368	0.05219	4508.0	0.0006865775018415853	59.3042992585144
29815	0.3450810185185185	0.004359	0.05207999999999999	4511.0	0.0006851304137940172	59.34376529617535
29875	0.345775462962963	0.00435	0.05197	4514.0	0.0006836833257464494	59.38323133383629
29935	0.3464699074074074	0.004340999999999999	0.05187000000000001	4517.0	0.0006823677911577512	59.42269737149724
29995	0.3471643518518518	0.004333	0.05177	4520.0	0.0006810522565690529	59.46216340915819
30055	0.3478587962962963	0.004325	0.05168	4523.0	0.0006798682754392245	59.50162944681913
30115	0.3485532407407407	0.004315	0.05157	4526.0	0.0006784211873916566	59.54109548448007
30175	0.3492476851851852	0.004307	0.05146000000000001	4529.0	0.0006769740993440886	59.58056152214102
30235	0.3499421296296296	0.004298	0.05136	4533.0	0.0006756585647553903	59.63318290568895
30295	0.3506365740740741	0.004289	0.05126	4536.0	0.0006743430301666922	59.67264894334989
30355	0.3513310185185185	0.004281	0.05115	4539.0	0.0006728959421191241	59.71211498101084
30415	0.3520254629629629	0.004272	0.05105	4542.0	0.0006715804075304259	59.75158101867179
30475	0.3527199074074074	0.004263	0.05095	4545.0	0.0006702648729417278	59.79104705633273
30535	0.3534143518518518	0.004255	0.05084	4548.0	0.0006688177848941597	59.83051309399368
30595	0.3541087962962963	0.004246	0.05074	4551.0	0.0006675022503054615	59.86997913165462
30655	0.3548032407407408	0.004236999999999999	0.05064	4554.0	0.0006661867157167633	59.90944516931557
30715	0.3554976851851852	0.004229	0.05053999999999999	4557.0	0.0006648711811280652	59.94891120697651
30775	0.3561921296296297	0.004221	0.05044	4560.0	0.000663555646539367	59.98837724463746
30835	0.3568865740740741	0.004212	0.05034	4563.0	0.0006622401119506687	60.02784328229841
30895	0.3575810185185185	0.004204	0.05024	4566.0	0.0006609245773619706	60.06730931995935
30955	0.358275462962963	0.004195	0.05014	4569.0	0.0006596090427732724	60.1067753576203
31015	0.3589699074074074	0.004187	0.05004	4572.0	0.0006582935081845743	60.14624139528124
31075	0.3596643518518519	0.004179	0.04995	4575.0	0.0006571095270547459	60.18570743294219
31135	0.3603587962962963	0.004171	0.04985	4578.0	0.0006557939924660476	60.22517347060313
31195	0.3610532407407407	0.004162	0.04975	4581.0	0.0006544784578773495	60.26463950826408
31255	0.3617476851851852	0.004154	0.04965	4584.0	0.0006531629232886513	60.30410554592503
31315	0.3624421296296296	0.004145	0.04955	4587.0	0.0006518473886999531	60.34357158358597
31375	0.3631365740740741	0.004138	0.04946	4590.0	0.0006506634075701248	60.38303762124692
31435	0.3638310185185185	0.004129	0.04936	4593.0	0.0006493478729814266	60.42250365890786
31495	0.364525462962963	0.004122	0.04926000000000001	4596.0	0.0006480323383927284	60.46196969656881
31555	0.3652199074074074	0.004113	0.04917	4599.0	0.0006468483572628999	60.50143573422975
31615	0.3659143518518518	0.004105	0.04907	4602.0	0.0006455328226742018	60.5409017718907
31675	0.3666087962962963	0.004097	0.04898	4605.0	0.0006443488415443735	60.58036780955165
31735	0.3673032407407407	0.004089	0.04888	4608.0	0.0006430333069556753	60.61983384721259
31795	0.3679976851851852	0.004082	0.04879	4611.0	0.0006418493258258469	60.65929988487354
31855	0.3686921296296296	0.004072999999999999	0.04869	4614.0	0.0006405337912371486	60.69876592253448
31915	0.369386574074074	0.004065999999999999	0.0486	4616.0	0.0006393498101073203	60.72507661430845
31975	0.3700810185185185	0.004058	0.04851	4619.0	0.000638165828977492	60.76454265196939
32035	0.370775462962963	0.00405	0.04842	4622.0	0.0006369818478476635	60.80400868963034
32095	0.3714699074074074	0.004043	0.04833	4625.0	0.0006357978667178352	60.84347472729128
32155	0.3721643518518519	0.004035	0.04824	4628.0	0.0006346138855880068	60.88294076495223
32215	0.3728587962962963	0.004028	0.04815	4631.0	0.0006334299044581784	60.92240680261317
32275	0.3735532407407408	0.00402	0.04806000000000001	4634.0	0.0006322459233283501	60.96187284027412
32335	0.3742476851851852	0.004013	0.04797	4637.0	0.0006310619421985217	61.00133887793507
32395	0.3749421296296296	0.004005	0.04788	4640.0	0.0006298779610686933	61.04080491559601
32455	0.3756365740740741	0.003998	0.0478	4642.0	0.0006288255333977348	61.06711560736998
32515	0.3763310185185185	0.003991	0.04771	4645.0	0.0006276415522679064	61.10658164503092
32575	0.377025462962963	0.003983	0.04762	4648.0	0.000626457571138078	61.14604768269187
32635	0.3777199074074074	0.003975999999999999	0.04754	4651.0	0.0006254051434671195	61.18551372035282
32695	0.3784143518518518	0.003968	0.04744	4654.0	0.0006240896088784213	61.22497975801376
32755	0.3791087962962963	0.003961	0.04736	4657.0	0.0006230371812074628	61.2644457956747
32815	0.3798032407407407	0.003954	0.04727	4660.0	0.0006218532000776344	61.30391183333565
32875	0.3804976851851852	0.003947	0.04719	4662.0	0.0006208007724066757	61.33022252510961
32935	0.3811921296296296	0.003939	0.0471	4665.0	0.0006196167912768475	61.36968856277056
32995	0.3818865740740741	0.003933	0.04702	4668.0	0.0006185643636058889	61.40915460043151
33055	0.3825810185185185	0.003926	0.04694	4671.0	0.0006175119359349303	61.44862063809245
33115	0.3832754629629629	0.003919	0.04686	4674.0	0.0006164595082639718	61.48808667575339
33175	0.3839699074074074	0.003912	0.04677	4677.0	0.0006152755271341434	61.52755271341434
33235	0.3846643518518518	0.003905	0.04669	4679.0	0.0006142230994631848	61.55386340518831
33295	0.3853587962962963	0.003898	0.04661000000000001	4682.0	0.0006131706717922264	61.59332944284925
33355	0.3860532407407408	0.003890999999999999	0.04652	4685.0	0.000611986690662398	61.6327954805102
33415	0.3867476851851852	0.003884	0.04644	4688.0	0.0006109342629914393	61.67226151817114
33475	0.3874421296296297	0.003877	0.04635	4690.0	0.000609750281861611	61.69857220994511
33535	0.3881365740740741	0.00387	0.04628	4693.0	0.0006088294076495223	61.73803824760606
33595	0.3888310185185185	0.003863	0.04618999999999999	4696.0	0.0006076454265196939	61.777504285267
33655	0.389525462962963	0.003855	0.0461	4699.0	0.0006064614453898656	61.81697032292794
33715	0.3902199074074074	0.003849	0.04602	4702.0	0.000605409017718907	61.85643636058889
33775	0.3909143518518519	0.003842	0.04595	4704.0	0.0006044881435068182	61.88274705236285
33835	0.3916087962962963	0.003835	0.04586	4707.0	0.0006033041623769899	61.9222130900238
33895	0.3923032407407407	0.003828	0.04578	4710.0	0.0006022517347060314	61.96167912768475
33955	0.3929976851851852	0.003821	0.0457	4713.0	0.0006011993070350728	62.00114516534569
34015	0.3936921296296296	0.003814	0.04562	4715.0	0.0006001468793641143	62.02745585711966
34075	0.3943865740740741	0.003807	0.04553	4718.0	0.0005989628982342859	62.0669218947806
34135	0.3950810185185185	0.0038	0.04545	4721.0	0.0005979104705633272	62.10638793244154
34195	0.395775462962963	0.003793	0.04536	4724.0	0.000596726489433499	62.14585397010249
34255	0.3964699074074074	0.003786	0.04528	4726.0	0.0005956740617625404	62.17216466187646
34315	0.3971643518518518	0.003778	0.04519	4729.0	0.000594490080632712	62.2116306995374
34375	0.3978587962962963	0.003771	0.04511	4732.0	0.0005934376529617535	62.25109673719835
34435	0.3985532407407407	0.003764	0.04502	4734.0	0.0005922536718319251	62.27740742897231
34495	0.3992476851851852	0.003757	0.04494	4737.0	0.0005912012441609666	62.31687346663325
34555	0.3999421296296296	0.003748	0.04483	4740.0	0.0005897541561133985	62.3563395042942
34615	0.400636574074074	0.003741	0.04475	4742.0	0.00058870172844244	62.38265019606816
34675	0.4013310185185185	0.003734	0.04466000000000001	4745.0	0.0005875177473126117	62.42211623372911
34735	0.402025462962963	0.003726	0.04457	4748.0	0.0005863337661827832	62.46158227139006
34795	0.4027199074074074	0.003719	0.04448999999999999	4750.0	0.0005852813385118246	62.48789296316402
34855	0.4034143518518519	0.003711	0.04439	4753.0	0.0005839658039231265	62.52735900082497
34915	0.4041087962962963	0.003705	0.04431	4756.0	0.000582913376252168	62.56682503848591
34975	0.4048032407407408	0.003697	0.04422	4758.0	0.0005817293951223395	62.59313573025987
35035	0.4054976851851852	0.00369	0.04413	4761.0	0.0005805454139925112	62.63260176792082
35095	0.4061921296296296	0.003683	0.04405	4764.0	0.0005794929863215527	62.67206780558177
35155	0.4068865740740741	0.003676	0.04397	4766.0	0.0005784405586505942	62.69837849735573
35215	0.4075810185185185	0.003668	0.04387	4769.0	0.0005771250240618959	62.73784453501668
35275	0.408275462962963	0.003661	0.0438	4772.0	0.0005762041498498071	62.77731057267762
35335	0.4089699074074074	0.003654	0.04371	4774.0	0.0005750201687199788	62.80362126445159
35395	0.4096643518518518	0.003647	0.04362	4777.0	0.0005738361875901504	62.84308730211253
35455	0.4103587962962963	0.003639	0.04354	4780.0	0.0005727837599191918	62.88255333977348
35515	0.4110532407407407	0.003633	0.04346000000000001	4782.0	0.0005717313322482334	62.90886403154744
35575	0.4117476851851852	0.003626	0.04338	4785.0	0.0005706789045772748	62.94833006920839
35635	0.4124421296296296	0.003619	0.0433	4787.0	0.0005696264769063162	62.97464076098235
35695	0.4131365740740741	0.003612	0.04321000000000001	4790.0	0.000568442495776488	63.0141067986433
35755	0.4138310185185185	0.003605	0.04313	4793.0	0.0005673900681055293	63.05357283630424
35815	0.4145254629629629	0.003598	0.04305	4795.0	0.0005663376404345707	63.07988352807821
35875	0.4152199074074074	0.003591	0.04296000000000001	4798.0	0.0005651536593047424	63.11934956573915
35935	0.4159143518518518	0.003584	0.04288	4800.0	0.0005641012316337839	63.14566025751311
35995	0.4166087962962963	0.003577	0.0428	4803.0	0.0005630488039628253	63.18512629517407
36055	0.4173032407407408	0.00357	0.04272	4805.0	0.0005619963762918667	63.21143698694802
36115	0.4179976851851852	0.003563	0.04264	4808.0	0.0005609439486209081	63.25090302460897
36175	0.4186921296296297	0.003557	0.04256	4811.0	0.0005598915209499496	63.29036906226992
36235	0.4193865740740741	0.00355	0.04248	4813.0	0.0005588390932789911	63.31667975404388
36295	0.4200810185185185	0.003543	0.0424	4816.0	0.0005577866656080326	63.35614579170483
36355	0.420775462962963	0.003536	0.04231	4818.0	0.0005566026844782042	63.38245648347879
36415	0.4214699074074074	0.00353	0.04224	4821.0	0.0005556818102661154	63.42192252113973
36475	0.4221643518518519	0.003522	0.04215	4823.0	0.000554497829136287	63.4482332129137
36535	0.4228587962962963	0.003516	0.04207	4826.0	0.0005534454014653285	63.48769925057464
